País / Country,Provincia / State,Localidad
Nigeria,Ekiti,
Nigeria,Enugu,
Nigeria,Gombe,
Nigeria,Imo,
Nigeria,Jigawa,
Nigeria,Kaduna,
Nigeria,Kano,
Nigeria,Katsina,
Nigeria,Kebbi,
Nigeria,Kogi,
Nigeria,Kwara,
Nigeria,Lagos,
Nigeria,Nasarawa,
Nigeria,Niger,
Nigeria,Ogun,
Nigeria,Ondo,
Nigeria,Osun,
Nigeria,Oyo,
Nigeria,Plateau,
Nigeria,Rivers,
Nigeria,Sokoto,
Nigeria,Taraba,
Nigeria,Yobe,
Nigeria,Zamfara,
North Korea,Chagang,
North Korea,Kangwon,
North Korea,North Hamgyong,
North Korea,North Hwanghae,
North Korea,North Pyongan,
North Korea,Pyongyang,
North Korea,Rason,
North Korea,Ryanggang,
North Korea,South Hamgyong,
North Korea,South Hwanghae,
North Korea,South Pyongan,
North Macedonia,Aerodrom,
North Macedonia,Aračinovo,
North Macedonia,Berovo,
North Macedonia,Bitola,
North Macedonia,Bogdanci,
North Macedonia,Bogovinje,
North Macedonia,Bosilovo,
North Macedonia,Brvenica,
North Macedonia,Butel,
North Macedonia,Čair,
North Macedonia,Čaška,
North Macedonia,Centar,
North Macedonia,Centar Župa,
North Macedonia,Češinovo-Obleševo,
North Macedonia,Čučer-Sandevo,
North Macedonia,Debarca,
North Macedonia,Delčevo,
North Macedonia,Demir Hisar,
North Macedonia,Demir Kapija,
North Macedonia,Dojran,
North Macedonia,Dolneni,
North Macedonia,Drugovo,
North Macedonia,Gazi Baba,
North Macedonia,Gevgelija,
North Macedonia,Gjorče Petrov,
North Macedonia,Gostivar,
North Macedonia,Gradsko,
North Macedonia,Greater Skopje,
North Macedonia,Ilinden,
North Macedonia,Jegunovce,
North Macedonia,Karbinci,
North Macedonia,Karpoš,
North Macedonia,Kavadarci,
North Macedonia,Kičevo,
North Macedonia,Kisela Voda,
North Macedonia,Kočani,
North Macedonia,Konče,
North Macedonia,Kratovo,
North Macedonia,Kriva Palanka,
North Macedonia,Krivogaštani,
North Macedonia,Kruševo,
North Macedonia,Kumanovo,
North Macedonia,Lipkovo,
North Macedonia,Lozovo,
North Macedonia,Makedonska Kamenica,
North Macedonia,Makedonski Brod,
North Macedonia,Mavrovo and Rostuša,
North Macedonia,Mogila,
North Macedonia,Negotino,
North Macedonia,Novaci,
North Macedonia,Novo Selo,
North Macedonia,Ohrid,
North Macedonia,Oslomej ,
North Macedonia,Pehčevo,
North Macedonia,Petrovec,
North Macedonia,Plasnica,
North Macedonia,Prilep,
North Macedonia,Probištip,
North Macedonia,Radoviš,
North Macedonia,Rankovce,
North Macedonia,Resen,
North Macedonia,Rosoman,
North Macedonia,Saraj,
North Macedonia,Sopište,
North Macedonia,Staro Nagoričane,
North Macedonia,Štip,
North Macedonia,Struga,
North Macedonia,Strumica,
North Macedonia,Studeničani,
North Macedonia,Šuto Orizari,
North Macedonia,Sveti Nikole,
North Macedonia,Tearce,
North Macedonia,Tetovo,
North Macedonia,Valandovo,
North Macedonia,Vasilevo,
North Macedonia,Veles,
North Macedonia,Vevčani,
North Macedonia,Vinica,
North Macedonia,Vraneštica,
North Macedonia,Vrapčište,
North Macedonia,Zajas,
North Macedonia,Zelenikovo,
North Macedonia,Želino,
North Macedonia,Zrnovci,
Norway,Agder,
Norway,Innlandet,
Norway,Jan Mayen,
Norway,Møre og Romsdal,
Norway,Nordland,
Norway,Oslo,
Norway,Rogaland,
Norway,Svalbard,
Norway,Troms og Finnmark,
Norway,Trøndelag,
Norway,Vestfold og Telemark,
Norway,Vestland,
Norway,Viken,
Oman,Ad Dakhiliyah,
Oman,Ad Dhahirah,
Oman,Al Batinah North,
Oman,Al Batinah Region,
Oman,Al Batinah South,
Oman,Al Buraimi,
Oman,Al Wusta,
Oman,Ash Sharqiyah North,
Oman,Ash Sharqiyah Region,
Oman,Ash Sharqiyah South,
Oman,Dhofar,
Oman,Musandam,
Oman,Muscat,
Pakistan,Azad Kashmir,
Pakistan,Balochistan,
Pakistan,Federally Administered Tribal Areas,
Pakistan,Gilgit-Baltistan,
Pakistan,Islamabad,
Pakistan,Khyber Pakhtunkhwa,
Pakistan,Punjab,
Pakistan,Sindh,
Palau,Aimeliik,
Palau,Airai,
Palau,Angaur,
Palau,Hatohobei,
Palau,Kayangel,
Palau,Koror,
Palau,Melekeok,
Palau,Ngaraard,
Palau,Ngarchelong,
Palau,Ngardmau,
Palau,Ngatpang,
Palau,Ngchesar,
Palau,Ngeremlengui,
Palau,Ngiwal,
Palau,Peleliu,
Palau,Sonsorol,
Palestinian Territory Occupied,Bethlehem,
Palestinian Territory Occupied,Deir El Balah,
Palestinian Territory Occupied,Gaza,
Palestinian Territory Occupied,Hebron,
Palestinian Territory Occupied,Jenin,
Palestinian Territory Occupied,Jericho ,
Palestinian Territory Occupied,Jerusalem (Quds),
Palestinian Territory Occupied,Khan Yunis,
Palestinian Territory Occupied,Nablus,
Palestinian Territory Occupied,North Gaza,
Palestinian Territory Occupied,Qalqilya,
Palestinian Territory Occupied,Rafah,
Palestinian Territory Occupied,Ramallah,
Palestinian Territory Occupied,Salfit,
Palestinian Territory Occupied,Tubas,
Palestinian Territory Occupied,Tulkarm,
Panama,Bocas del Toro,
Panama,Chiriquí Province,
Panama,Coclé,
Panama,Colón,
Panama,Darién,
Panama,Emberá-Wounaan Comarca,
Panama,Guna,
Panama,Herrera,
Panama,Los Santos,
Panama,Ngöbe-Buglé Comarca,
Panama,Panamá,
Panama,Panamá Oeste,
Panama,Veraguas,
Papua New Guinea,Bougainville,
Papua New Guinea,Central,
Papua New Guinea,Chimbu,
Papua New Guinea,East New Britain,
Papua New Guinea,East Sepik,
Papua New Guinea,Eastern Highlands,
Papua New Guinea,Enga,
Papua New Guinea,Gulf,
Papua New Guinea,Hela,
Papua New Guinea,Jiwaka,
Papua New Guinea,Madang,
Papua New Guinea,Manus,
Papua New Guinea,Milne Bay,
Papua New Guinea,Morobe,
Papua New Guinea,New Ireland,
Papua New Guinea,Oro,
Papua New Guinea,Port Moresby,
Papua New Guinea,Sandaun,
Papua New Guinea,Southern Highlands,
Papua New Guinea,West New Britain,
Papua New Guinea,Western,
Papua New Guinea,Western Highlands,
Paraguay,Alto Paraguay,
Paraguay,Alto Paraná,
Paraguay,Amambay,
Paraguay,Asuncion,
Paraguay,Boquerón,
Paraguay,Caaguazú,
Paraguay,Caazapá,
Paraguay,Canindeyú,
Paraguay,Central,
Paraguay,Concepción,
Paraguay,Cordillera,
Paraguay,Guairá,
Paraguay,Itapúa,
Paraguay,Misiones,
Paraguay,Ñeembucú,
Paraguay,Paraguarí,
Paraguay,Presidente Hayes,
Paraguay,San Pedro,
Peru,Amazonas,
Peru,Áncash,
Peru,Apurímac,
Peru,Arequipa,
Peru,Ayacucho,
Peru,Cajamarca,
Peru,Callao,
Peru,Cusco,
Peru,Huancavelica,
Peru,Huanuco,
Peru,Ica,
Peru,Junín,
Peru,La Libertad,
Peru,Lambayeque,
Peru,Lima,
Peru,Loreto,
Peru,Madre de Dios,
Peru,Moquegua,
Peru,Pasco,
Peru,Piura,
Peru,Puno,
Peru,San Martín,
Peru,Tacna,
Peru,Tumbes,
Peru,Ucayali,
Philippines,Abra,
Philippines,Agusan del Norte,
Philippines,Agusan del Sur,
Philippines,Aklan,
Philippines,Albay,
Philippines,Antique,
Philippines,Apayao,
Philippines,Aurora,
Philippines,Autonomous Region in Muslim Mindanao,
Philippines,Basilan,
Philippines,Bataan,
Philippines,Batanes,
Philippines,Batangas,
Philippines,Benguet,
Philippines,Bicol,
Philippines,Biliran,
Philippines,Bohol,
Philippines,Bukidnon,
Philippines,Bulacan,
Philippines,Cagayan,
Philippines,Cagayan Valley,
Philippines,Calabarzon,
Philippines,Camarines Norte,
Philippines,Camarines Sur,
Philippines,Camiguin,
Philippines,Capiz,
Philippines,Caraga,
Philippines,Catanduanes,
Philippines,Cavite,
Philippines,Cebu,
Philippines,Central Luzon,
Philippines,Central Visayas,
Philippines,Compostela Valley,
Philippines,Cordillera Administrative,
Philippines,Cotabato,
Philippines,Davao,
Philippines,Davao del Norte,
Philippines,Davao del Sur,
Philippines,Davao Occidental,
Philippines,Davao Oriental,
Philippines,Dinagat Islands,
Philippines,Eastern Samar,
Philippines,Eastern Visayas,
Philippines,Guimaras,
Philippines,Ifugao,
Philippines,Ilocos,
Philippines,Ilocos Norte,
Philippines,Ilocos Sur,
Philippines,Iloilo,
Philippines,Isabela,
Philippines,Kalinga,
Philippines,La Union,
Philippines,Laguna,
Philippines,Lanao del Norte,
Philippines,Lanao del Sur,
Philippines,Leyte,
Philippines,Maguindanao,
Philippines,Marinduque,
Philippines,Masbate,
Philippines,Metro Manila,
Philippines,Metro Manila(National Capital Region),
Philippines,Mimaropa,
Philippines,Misamis Occidental,
Philippines,Misamis Oriental,
Philippines,Mountain Province,
Philippines,Negros Occidental,
Philippines,Negros Oriental,
Philippines,Northern Mindanao,
Philippines,Northern Samar,
Philippines,Nueva Ecija,
Philippines,Nueva Vizcaya,
Philippines,Occidental Mindoro,
Philippines,Oriental Mindoro,
Philippines,Palawan,
Philippines,Pampanga,
Philippines,Pangasinan,
Philippines,Quezon,
Philippines,Quirino,
Philippines,Rizal,
Philippines,Romblon,
Philippines,Sarangani,
Philippines,Siquijor,
Philippines,Soccsksargen,
Philippines,Sorsogon,
Philippines,South Cotabato,
Philippines,Southern Leyte,
Philippines,Sultan Kudarat,
Philippines,Sulu,
Philippines,Surigao del Norte,
Philippines,Surigao del Sur,
Philippines,Tarlac,
Philippines,Tawi-Tawi,
Philippines,Western Samar,
Philippines,Western Visayas,
Philippines,Zambales,
Philippines,Zamboanga del Norte,
Philippines,Zamboanga del Sur,
Philippines,Zamboanga Peninsula,
Philippines,Zamboanga Sibugay,
Poland,Greater Poland,
Poland,Holy Cross,
Poland,Kuyavia-Pomerania,
Poland,Lesser Poland,
Poland,Lower Silesia,
Poland,Lublin,
Poland,Lubusz,
Poland,Łódź,
Poland,Mazovia,
Poland,Podlaskie,
Poland,Pomerania,
Poland,Silesia,
Poland,Subcarpathia,
Poland,Upper Silesia,
Poland,Warmia-Masuria,
Poland,West Pomerania,
Portugal,Açores,
Portugal,Aveiro,
Portugal,Beja,
Portugal,Braga,
Portugal,Bragança,
Portugal,Castelo Branco,
Portugal,Coimbra,
Portugal,Évora,
Portugal,Faro,
Portugal,Guarda,
Portugal,Leiria,
Portugal,Lisbon,
Portugal,Madeira,
Portugal,Portalegre,
Portugal,Porto,
Portugal,Santarém,
Portugal,Setúbal,
Portugal,Viana do Castelo,
Portugal,Vila Real,
Portugal,Viseu,
Puerto Rico,Adjuntas,
Puerto Rico,Aguada,
Puerto Rico,Aguadilla,
Puerto Rico,Aguas Buenas,
Puerto Rico,Aibonito,
Puerto Rico,Añasco,
Puerto Rico,Arecibo,
Puerto Rico,Arecibo,
Puerto Rico,Arroyo,
Puerto Rico,Barceloneta,
Puerto Rico,Barranquitas,
Puerto Rico,Bayamon,
Puerto Rico,Bayamón,
Puerto Rico,Cabo Rojo,
Puerto Rico,Caguas,
Puerto Rico,Caguas,
Puerto Rico,Camuy,
Puerto Rico,Canóvanas,
Puerto Rico,Carolina,
Puerto Rico,Carolina,
Puerto Rico,Cataño,
Puerto Rico,Cayey,
Puerto Rico,Ceiba,
Puerto Rico,Ciales,
Puerto Rico,Cidra,
Puerto Rico,Coamo,
Puerto Rico,Comerío,
Puerto Rico,Corozal,
Puerto Rico,Culebra,
Puerto Rico,Dorado,
Puerto Rico,Fajardo,
Puerto Rico,Florida,
Puerto Rico,Guánica,
Puerto Rico,Guayama,
Puerto Rico,Guayanilla,
Puerto Rico,Guaynabo,
Puerto Rico,Guaynabo,
Puerto Rico,Gurabo,
Puerto Rico,Hatillo,
Puerto Rico,Hormigueros,
Puerto Rico,Humacao,
Puerto Rico,Isabela,
Puerto Rico,Jayuya,
Puerto Rico,Juana Díaz,
Puerto Rico,Juncos,
Puerto Rico,Lajas,
Puerto Rico,Lares,
Puerto Rico,Las Marías,
Puerto Rico,Las Piedras,
Puerto Rico,Loíza,
Puerto Rico,Luquillo,
Puerto Rico,Manatí,
Puerto Rico,Maricao,
Puerto Rico,Maunabo,
Puerto Rico,Mayagüez,
Puerto Rico,Mayagüez,
Puerto Rico,Moca,
Puerto Rico,Morovis,
Puerto Rico,Naguabo,
Puerto Rico,Naranjito,
Puerto Rico,Orocovis,
Puerto Rico,Patillas,
Puerto Rico,Peñuelas,
Puerto Rico,Ponce,
Puerto Rico,Ponce,
Puerto Rico,Quebradillas,
Puerto Rico,Rincón,
Puerto Rico,Río Grande,
Puerto Rico,Sabana Grande,
Puerto Rico,Salinas,
Puerto Rico,San Germán,
Puerto Rico,San Juan,
Puerto Rico,San Juan,
Puerto Rico,San Lorenzo,
Puerto Rico,San Sebastián,
Puerto Rico,Santa Isabel,
Puerto Rico,Toa Alta,
Puerto Rico,Toa Baja,
Puerto Rico,Toa Baja,
Puerto Rico,Trujillo Alto,
Puerto Rico,Trujillo Alto,
Puerto Rico,Utuado,
Puerto Rico,Vega Alta,
Puerto Rico,Vega Baja,
Puerto Rico,Vieques,
Puerto Rico,Villalba,
Puerto Rico,Yabucoa,
Puerto Rico,Yauco,
Qatar,Al Daayen,
Qatar,Al Khor,
Qatar,Al Rayyan,
Qatar,Al Wakrah,
Qatar,Al-Shahaniya,
Qatar,Doha,
Qatar,Madinat ash Shamal,
Qatar,Umm Salal,
Romania,Alba,
Romania,Arad,
Romania,Arges,
Romania,Bacău,
Romania,Bihor,
Romania,Bistrița-Năsăud,
Romania,Botoșani,
Romania,Braila,
Romania,Brașov,
Romania,Bucharest,
Romania,Buzău,
Romania,Călărași,
Romania,Caraș-Severin,
Romania,Cluj,
Romania,Constanța,
Romania,Covasna,
Romania,Dâmbovița,
Romania,Dolj,
Romania,Galați,
Romania,Giurgiu,
Romania,Gorj,
Romania,Harghita,
Romania,Hunedoara,
Romania,Ialomița,
Romania,Iași,
Romania,Ilfov,
Romania,Maramureș,
Romania,Mehedinți,
Romania,Mureș,
Romania,Neamț,
Romania,Olt,
Romania,Prahova,
Romania,Sălaj,
Romania,Satu Mare,
Romania,Sibiu,
Romania,Suceava,
Romania,Teleorman,
Romania,Timiș,
Romania,Tulcea,
Romania,Vâlcea,
Romania,Vaslui,
Romania,Vrancea,
Russia,Adygea,
Russia,Altai,
Russia,Altai,
Russia,Amur,
Russia,Arkhangelsk,
Russia,Astrakhan,
Russia,Bashkortostan,
Russia,Belgorod,
Russia,Bryansk,
Russia,Buryatia,
Russia,Chechen,
Russia,Chelyabinsk,
Russia,Chukotka,
Russia,Chuvash,
Russia,Dagestan,
Russia,Ingushetia,
Russia,Irkutsk,
Russia,Ivanovo,
Russia,Jewish,
Russia,Kabardino-Balkar,
Russia,Kaliningrad,
Russia,Kalmykia,
Russia,Kaluga,
Russia,Kamchatka,
Russia,Karachay-Cherkess,
Russia,Karelia,
Russia,Kemerovo,
Russia,Khabarovsk,
Russia,Khakassia,
Russia,Khanty-Mansi,
Russia,Kirov,
Russia,Komi,
Russia,Kostroma,
Russia,Krasnodar,
Russia,Krasnoyarsk,
Russia,Kurgan,
Russia,Kursk,
Russia,Leningrad,
Russia,Lipetsk,
Russia,Magadan,
Russia,Mari El,
Russia,Mordovia,
Russia,Moscow,
Russia,Moscow,
Russia,Murmansk,
Russia,Nenets,
Russia,Nizhny Novgorod,
Russia,North Ossetia-Alania,
Russia,Novgorod,
Russia,Novosibirsk,
Russia,Omsk,
Russia,Orenburg,
Russia,Oryol,
Russia,Penza,
Russia,Perm,
Russia,Primorsky,
Russia,Pskov,
Russia,Rostov,
Russia,Ryazan,
Russia,Saint Petersburg,
Russia,Sakha,
Russia,Sakhalin,
Russia,Samara,
Russia,Saratov,
Russia,Smolensk,
Russia,Stavropol,
Russia,Sverdlovsk,
Russia,Tambov,
Russia,Tatarstan,
Russia,Tomsk,
Russia,Tula,
Russia,Tuva,
Russia,Tver,
Russia,Tyumen,
Russia,Udmurt,
Russia,Ulyanovsk,
Russia,Vladimir,
Russia,Volgograd Oblast,
Russia,Vologda,
Russia,Voronezh,
Russia,Yamalo-Nenets,
Russia,Yaroslavl,
Russia,Zabaykalsky,
Rwanda,Eastern,
Rwanda,Kigali,
Rwanda,Northern,
Rwanda,Southern,
Rwanda,Western,
Saint Kitts and Nevis,Christ Church Nichola Town,
Saint Kitts and Nevis,Nevis,
Saint Kitts and Nevis,Saint Anne Sandy Point,
Saint Kitts and Nevis,Saint George Gingerland,
Saint Kitts and Nevis,Saint James Windward,
Saint Kitts and Nevis,Saint John Capisterre,
Saint Kitts and Nevis,Saint John Figtree,
Saint Kitts and Nevis,Saint Kitts,
Saint Kitts and Nevis,Saint Mary Cayon,
Saint Kitts and Nevis,Saint Paul Capisterre,
Saint Kitts and Nevis,Saint Paul Charlestown,
Saint Kitts and Nevis,Saint Peter Basseterre,
Saint Kitts and Nevis,Saint Thomas Lowland,
Saint Kitts and Nevis,Saint Thomas Middle Island,
Saint Kitts and Nevis,Trinity Palmetto Point,
Saint Lucia,Anse la Raye,
Saint Lucia,Canaries,
Saint Lucia,Castries,
Saint Lucia,Choiseul,
Saint Lucia,Dauphin,
Saint Lucia,Dennery,
Saint Lucia,Gros Islet,
Saint Lucia,Laborie,
Saint Lucia,Micoud,
Saint Lucia,Praslin,
Saint Lucia,Soufrière,
Saint Lucia,Vieux Fort,
Saint Vincent and the Grenadines,Charlotte,
Saint Vincent and the Grenadines,Grenadines,
Saint Vincent and the Grenadines,Saint Andrew,
Saint Vincent and the Grenadines,Saint David,
Saint Vincent and the Grenadines,Saint George,
Saint Vincent and the Grenadines,Saint Patrick,
Samoa,A'ana,
Samoa,Aiga-i-le-Tai,
Samoa,Atua,
Samoa,Fa'asaleleaga,
Samoa,Gaga'emauga,
Samoa,Gaga'ifomauga,
Samoa,Palauli,
Samoa,Satupa'itea,
Samoa,Tuamasaga,
Samoa,Va'a-o-Fonoti,
Samoa,Vaisigano,
San Marino,Acquaviva,
San Marino,Borgo Maggiore,
San Marino,Chiesanuova,
San Marino,Domagnano,
San Marino,Faetano,
San Marino,Fiorentino,
San Marino,Montegiardino,
San Marino,San Marino,
San Marino,Serravalle,
Sao Tome and Principe,Príncipe,
Sao Tome and Principe,São Tomé,
Saudi Arabia,'Asir,
Saudi Arabia,Al Bahah,
Saudi Arabia,Al Jawf,
Saudi Arabia,Al Madinah,
Saudi Arabia,Al-Qassim,
Saudi Arabia,Eastern Province,
Saudi Arabia,Ha'il,
Saudi Arabia,Jizan,
Saudi Arabia,Makkah,
Saudi Arabia,Najran,
Saudi Arabia,Northern Borders,
Saudi Arabia,Riyadh,
Saudi Arabia,Tabuk,
Senegal,Dakar,
Senegal,Diourbel Region,
Senegal,Fatick,
Senegal,Kaffrine,
Senegal,Kaolack,
Senegal,Kédougou,
Senegal,Kolda,
Senegal,Louga,
Senegal,Matam,
Senegal,Saint-Louis,
Senegal,Sédhiou,
Senegal,Tambacounda Region,
Senegal,Thiès Region,
Senegal,Ziguinchor,
Serbia,Belgrade,
Serbia,Bor,
Serbia,Braničevo,
Serbia,Central Banat,
Serbia,Jablanica,
Serbia,Kolubara,
Serbia,Mačva,
Serbia,Moravica,
Serbia,Nišava,
Serbia,North Bačka,
Serbia,North Banat,
Serbia,Pčinja,
Serbia,Pirot,
Serbia,Podunavlje,
Serbia,Pomoravlje,
Serbia,Rasina,
Serbia,Raška,
Serbia,South Bačka,
Serbia,South Banat,
Serbia,Srem,
Serbia,Šumadija,
Serbia,Toplica,
Serbia,Vojvodina,
Serbia,West Bačka,
Serbia,Zaječar,
Serbia,Zlatibor,
Seychelles,Anse Boileau,
Seychelles,Anse Royale,
Seychelles,Anse-aux-Pins,
Seychelles,Au Cap,
Seychelles,Baie Lazare,
Seychelles,Baie Sainte Anne,
Seychelles,Beau Vallon,
Seychelles,Bel Air,
Seychelles,Bel Ombre,
Seychelles,Cascade,
Seychelles,Glacis,
Seychelles,Grand'Anse Mahé,
Seychelles,Grand'Anse Praslin,
Seychelles,La Digue,
Seychelles,La Rivière Anglaise,
Seychelles,Les Mamelles,
Seychelles,Mont Buxton,
Seychelles,Mont Fleuri,
Seychelles,Plaisance,
Seychelles,Pointe La Rue,
Seychelles,Port Glaud,
Seychelles,Roche Caiman,
Seychelles,Saint Louis,
Seychelles,Takamaka,
Sierra Leone,Eastern,
Sierra Leone,Northern,
Sierra Leone,Southern,
Sierra Leone,Western,
Singapore,Central Singapore,
Singapore,North East,
Singapore,North West,
Singapore,South East,
Singapore,South West,
Slovakia,Banská Bystrica,
Slovakia,Bratislava,
Slovakia,Košice,
Slovakia,Nitra,
Slovakia,Prešov,
Slovakia,Trenčín,
Slovakia,Trnava,
Slovakia,Žilina,
Slovenia,Ajdovščina,
Slovenia,Ankaran,
Slovenia,Apače,
Slovenia,Beltinci,
Slovenia,Benedikt,
Slovenia,Bistrica ob Sotli,
Slovenia,Bled,
Slovenia,Bloke,
Slovenia,Bohinj,
Slovenia,Borovnica,
Slovenia,Bovec,
Slovenia,Braslovče,
Slovenia,Brda,
Slovenia,Brežice,
Slovenia,Brezovica,
Slovenia,Cankova,
Slovenia,Celje,
Slovenia,Cerklje na Gorenjskem,
Slovenia,Cerknica,
Slovenia,Cerkno,
Slovenia,Cerkvenjak,
Slovenia,Cirkulane,
Slovenia,Črenšovci,
Slovenia,Črna na Koroškem,
Slovenia,Črnomelj,
Slovenia,Destrnik,
Slovenia,Divača,
Slovenia,Dobje,
Slovenia,Dobrepolje,
Slovenia,Dobrna,
Slovenia,Dobrova–Polhov Gradec,
Slovenia,Dobrovnik,
Slovenia,Dol pri Ljubljani,
Slovenia,Dolenjske Toplice,
Slovenia,Domžale,
Slovenia,Dornava,
Slovenia,Dravograd,
Slovenia,Duplek,
Slovenia,Gorenja Vas–Poljane,
Slovenia,Gorišnica,
Slovenia,Gorje,
Slovenia,Gornja Radgona,
Slovenia,Gornji Grad,
Slovenia,Gornji Petrovci,
Slovenia,Grad,
Slovenia,Grosuplje,
Slovenia,Hajdina,
Slovenia,Hoče–Slivnica,
Slovenia,Hodoš,
Slovenia,Horjul,
Slovenia,Hrastnik,
Slovenia,Hrpelje–Kozina,
Slovenia,Idrija,
Slovenia,Ig,
Slovenia,Ilirska Bistrica,
Slovenia,Ivančna Gorica,
Slovenia,Izola,
Slovenia,Jesenice,
Slovenia,Jezersko,
Slovenia,Juršinci,
Slovenia,Kamnik,
Slovenia,Kanal ob Soči,
Slovenia,Kidričevo,
Slovenia,Kobarid,
Slovenia,Kobilje,
Slovenia,Kočevje,
Slovenia,Komen,
Slovenia,Komenda,
Slovenia,Koper,
Slovenia,Kostanjevica na Krki,
Slovenia,Kostel,
Slovenia,Kozje,
Slovenia,Kranj,
Slovenia,Kranjska Gora,
Slovenia,Križevci,
Slovenia,Krško,
Slovenia,Kungota,
Slovenia,Kuzma,
Slovenia,Laško,
Slovenia,Lenart,
Slovenia,Lendava,
Slovenia,Litija,
Slovenia,Ljubljana,
Slovenia,Ljubno,
Slovenia,Ljutomer,
Slovenia,Log–Dragomer,
Slovenia,Logatec,
Slovenia,Loška Dolina,
Slovenia,Loški Potok,
Slovenia,Lovrenc na Pohorju,
Slovenia,Luče,
Slovenia,Lukovica,
Slovenia,Majšperk,
Slovenia,Makole,
Slovenia,Maribor,
Slovenia,Markovci,
Slovenia,Medvode,
Slovenia,Mengeš,
Slovenia,Metlika,
Slovenia,Mežica,
Slovenia,Miklavž na Dravskem Polju,
Slovenia,Miren–Kostanjevica,
Slovenia,Mirna,
Slovenia,Mirna Peč,
Slovenia,Mislinja,
Slovenia,Mokronog–Trebelno,
Slovenia,Moravče,
Slovenia,Moravske Toplice,
Slovenia,Mozirje,
Slovenia,Murska Sobota,
Slovenia,Muta,
Slovenia,Naklo,
Slovenia,Nazarje,
Slovenia,Nova Gorica,
Slovenia,Novo Mesto,
Slovenia,Odranci,
Slovenia,Oplotnica,
Slovenia,Ormož,
Slovenia,Osilnica,
Slovenia,Pesnica,
Slovenia,Piran,
Slovenia,Pivka,
Slovenia,Podčetrtek,
Slovenia,Podlehnik,
Slovenia,Podvelka,
Slovenia,Poljčane,
Slovenia,Polzela,
Slovenia,Postojna,
Slovenia,Prebold,
Slovenia,Preddvor,
Slovenia,Prevalje,
Slovenia,Ptuj,
Slovenia,Puconci,
Slovenia,Rače–Fram,
Slovenia,Radeče,
Slovenia,Radenci,
Slovenia,Radlje ob Dravi,
Slovenia,Radovljica,
Slovenia,Ravne na Koroškem,
Slovenia,Razkrižje,
Slovenia,Rečica ob Savinji,
Slovenia,Renče–Vogrsko,
Slovenia,Ribnica,
Slovenia,Ribnica na Pohorju,
Slovenia,Rogaška Slatina,
Slovenia,Rogašovci,
Slovenia,Rogatec,
Slovenia,Ruše,
Slovenia,Šalovci,
Slovenia,Selnica ob Dravi,
Slovenia,Semič,
Slovenia,Šempeter–Vrtojba,
Slovenia,Šenčur,
Slovenia,Šentilj,
Slovenia,Šentjernej,
Slovenia,Šentjur,
Slovenia,Šentrupert,
Slovenia,Sevnica,
Slovenia,Sežana,
Slovenia,Škocjan,
Slovenia,Škofja Loka,
Slovenia,Škofljica,
Slovenia,Slovenj Gradec,
Slovenia,Slovenska Bistrica,
Slovenia,Slovenske Konjice,
Slovenia,Šmarje pri Jelšah,
Slovenia,Šmarješke Toplice,
Slovenia,Šmartno ob Paki,
Slovenia,Šmartno pri Litiji,
Slovenia,Sodražica,
Slovenia,Solčava,
Slovenia,Šoštanj,
Slovenia,Središče ob Dravi,
Slovenia,Starše,
Slovenia,Štore,
Slovenia,Straža,
Slovenia,Sveta Ana,
Slovenia,Sveta Trojica v Slovenskih Goricah,
Slovenia,Sveti Andraž v Slovenskih Goricah,
Slovenia,Sveti Jurij ob Ščavnici,
Slovenia,Sveti Jurij v Slovenskih Goricah,
Slovenia,Sveti Tomaž,
Slovenia,Tabor,
Slovenia,Tišina,
Slovenia,Tolmin,
Slovenia,Trbovlje,
Slovenia,Trebnje,
Slovenia,Trnovska Vas,
Slovenia,Tržič,
Slovenia,Trzin,
Slovenia,Turnišče,
Slovenia,Velika Polana,
Slovenia,Velike Lašče,
Slovenia,Veržej,
Slovenia,Videm,
Slovenia,Vipava,
Slovenia,Vitanje,
Slovenia,Vodice,
Slovenia,Vojnik,
Slovenia,Vransko,
Slovenia,Vrhnika,
Slovenia,Vuzenica,
Slovenia,Zagorje ob Savi,
Slovenia,Žalec,
Slovenia,Zavrč,
Slovenia,Železniki,
Slovenia,Žetale,
Slovenia,Žiri,
Slovenia,Žirovnica,
Slovenia,Zreče,
Slovenia,Žužemberk,
Solomon Islands,Central,
Solomon Islands,Choiseul,
Solomon Islands,Guadalcanal,
Solomon Islands,Honiara,
Solomon Islands,Isabel,
Solomon Islands,Makira-Ulawa,
Solomon Islands,Malaita,
Solomon Islands,Rennell and Bellona,
Solomon Islands,Temotu,
Solomon Islands,Western,
Somalia,Awdal,
Somalia,Bakool,
Somalia,Banaadir,
Somalia,Bari,
Somalia,Bay,
Somalia,Galguduud,
Somalia,Gedo,
Somalia,Hiran,
Somalia,Lower Juba,
Somalia,Lower Shebelle,
Somalia,Middle Juba,
Somalia,Middle Shebelle,
Somalia,Mudug,
Somalia,Nugal,
Somalia,Sanaag,
Somalia,Togdheer,
South Africa,Eastern Cape,
South Africa,Free State,
South Africa,Gauteng,
South Africa,KwaZulu-Natal,
South Africa,Limpopo,
South Africa,Mpumalanga,
South Africa,North West,
South Africa,Northern Cape,
South Africa,Western Cape,
South Korea,Busan,
South Korea,Daegu,
South Korea,Daejeon,
South Korea,Gangwon,
South Korea,Gwangju,
South Korea,Gyeonggi,
South Korea,Incheon,
